"CRUISE","HAUL_NO","CRUISE_HAUL","STATION","CRUISE_STATION_SWEEP","SWEEP","DEPTH_STRATA","PROBLEM","STANDARD_STATION","CTD_INDEX","HAUL_DATE","NET_IN_TIME","ustrata","ntows","diff","consec","timerange","flag"
"9105",7,"9105_7",112,"9105_112_1",1,2,0,1,9,1991-05-15 00:00:00,1991-05-15 04:30:00,2,2,0,1,0.566666666666667,0
"9105",8,"9105_8",112,"9105_112_1",1,1,0,0,9,1991-05-15 00:00:00,1991-05-15 05:04:00,2,2,0,1,0.566666666666667,0
"9105",10,"9105_10",110,"9105_110_1",1,1,0,0,18,1991-05-15 00:00:00,1991-05-15 21:11:00,3,3,0,1,1.3,0
"9105",11,"9105_11",110,"9105_110_1",1,2,0,1,18,1991-05-15 00:00:00,1991-05-15 21:46:00,3,3,0,1,1.3,0
"9105",12,"9105_12",110,"9105_110_1",1,3,0,0,18,1991-05-15 00:00:00,1991-05-15 22:29:00,3,3,0,1,1.3,0
"9105",21,"9105_21",125,"9105_125_1",1,1,0,0,36,1991-05-17 00:00:00,1991-05-17 01:26:00,2,2,0,1,0.783333333333333,0
"9105",22,"9105_22",125,"9105_125_1",1,2,0,1,36,1991-05-17 00:00:00,1991-05-17 02:13:00,2,2,0,1,0.783333333333333,0
"9105",34,"9105_34",133,"9105_133_1",1,1,0,0,61,1991-05-20 00:00:00,1991-05-20 01:04:00,3,3,0,1,1.11666666666667,0
"9105",35,"9105_35",133,"9105_133_1",1,2,0,1,61,1991-05-20 00:00:00,1991-05-20 01:35:00,3,3,0,1,1.11666666666667,0
"9105",36,"9105_36",133,"9105_133_1",1,3,0,0,61,1991-05-20 00:00:00,1991-05-20 02:11:00,3,3,0,1,1.11666666666667,0
"9105",66,"9105_66",112,"9105_112_2",2,2,0,1,115,1991-05-25 00:00:00,1991-05-25 03:25:00,2,8,6,25,144.466666666667,1
"9105",67,"9105_67",112,"9105_112_2",2,1,0,0,115,1991-05-25 00:00:00,1991-05-25 04:09:00,2,8,6,25,144.466666666667,1
"9105",68,"9105_68",112,"9105_112_2",2,2,0,1,123,1991-05-25 00:00:00,1991-05-25 23:55:00,2,8,6,25,144.466666666667,1
"9105",69,"9105_69",112,"9105_112_2",2,2,0,1,123,1991-05-26 00:00:00,1991-05-26 00:39:00,2,8,6,25,144.466666666667,1
"9105",81,"9105_81",112,"9105_112_2",2,2,0,1,135,1991-05-27 00:00:00,1991-05-27 03:04:00,2,8,6,25,144.466666666667,1
"9105",82,"9105_82",112,"9105_112_2",2,1,0,0,135,1991-05-27 00:00:00,1991-05-27 03:46:00,2,8,6,25,144.466666666667,1
"9105",98,"9105_98",125,"9105_125_2",2,1,0,0,161,1991-05-30 00:00:00,1991-05-30 00:20:00,3,3,0,1,1.1,0
"9105",99,"9105_99",125,"9105_125_2",2,2,0,1,161,1991-05-30 00:00:00,1991-05-30 00:52:00,3,3,0,1,1.1,0
"9105",100,"9105_100",125,"9105_125_2",2,3,0,0,161,1991-05-30 00:00:00,1991-05-30 01:26:00,3,3,0,1,1.1,0
"9105",107,"9105_107",112,"9105_112_2",2,2,0,1,178,1991-05-31 00:00:00,1991-05-31 03:10:00,2,8,6,25,144.466666666667,1
"9105",108,"9105_108",112,"9105_112_2",2,1,0,0,178,1991-05-31 00:00:00,1991-05-31 03:53:00,2,8,6,25,144.466666666667,1
"9105",114,"9105_114",118,"9105_118_2",2,1,0,0,191,1991-06-01 00:00:00,1991-06-01 03:28:00,3,3,0,1,1.11666666666667,0
"9105",115,"9105_115",118,"9105_118_2",2,2,0,1,191,1991-06-01 00:00:00,1991-06-01 04:00:00,3,3,0,1,1.11666666666667,0
"9105",116,"9105_116",118,"9105_118_2",2,3,0,0,191,1991-06-01 00:00:00,1991-06-01 04:35:00,3,3,0,1,1.11666666666667,0
"9105",128,"9105_128",170,"9105_170_2",2,2,0,1,216,1991-06-03 00:00:00,1991-06-03 01:58:00,3,3,0,1,1.73333333333333,0
"9105",129,"9105_129",170,"9105_170_2",2,1,0,0,216,1991-06-03 00:00:00,1991-06-03 02:50:00,3,3,0,1,1.73333333333333,0
"9105",130,"9105_130",170,"9105_170_2",2,3,0,0,216,1991-06-03 00:00:00,1991-06-03 03:42:00,3,3,0,1,1.73333333333333,0
"9105",136,"9105_136",110,"9105_110_3",3,1,0,0,221,1991-06-04 00:00:00,1991-06-04 02:21:00,3,3,0,1,1.4,0
"9105",137,"9105_137",110,"9105_110_3",3,2,0,1,221,1991-06-04 00:00:00,1991-06-04 03:02:00,3,3,0,1,1.4,0
"9105",138,"9105_138",110,"9105_110_3",3,3,0,0,221,1991-06-04 00:00:00,1991-06-04 03:45:00,3,3,0,1,1.4,0
"9105",143,"9105_143",125,"9105_125_3",3,1,0,0,234,1991-06-05 00:00:00,1991-06-05 00:13:00,3,3,0,1,1.13333333333333,0
"9105",144,"9105_144",125,"9105_125_3",3,2,0,1,234,1991-06-05 00:00:00,1991-06-05 00:46:00,3,3,0,1,1.13333333333333,0
"9105",145,"9105_145",125,"9105_125_3",3,3,0,0,234,1991-06-05 00:00:00,1991-06-05 01:21:00,3,3,0,1,1.13333333333333,0
"9105",148,"9105_148",112,"9105_112_3",3,2,0,1,248,1991-06-05 00:00:00,1991-06-05 21:16:00,2,2,0,1,0.583333333333333,0
"9105",149,"9105_149",112,"9105_112_3",3,1,0,0,248,1991-06-05 00:00:00,1991-06-05 21:51:00,2,2,0,1,0.583333333333333,0
"9105",158,"9105_158",133,"9105_133_3",3,1,0,0,266,1991-06-07 00:00:00,1991-06-07 01:24:00,3,3,0,1,1.16666666666667,0
"9105",159,"9105_159",133,"9105_133_3",3,2,0,1,266,1991-06-07 00:00:00,1991-06-07 02:01:00,3,3,0,1,1.16666666666667,0
"9105",160,"9105_160",133,"9105_133_3",3,3,0,0,266,1991-06-07 00:00:00,1991-06-07 02:34:00,3,3,0,1,1.16666666666667,0
"9105",179,"9105_179",170,"9105_170_3",3,1,0,0,299,1991-06-10 00:00:00,1991-06-10 02:43:00,3,3,0,1,1.53333333333333,0
"9105",180,"9105_180",170,"9105_170_3",3,2,0,1,299,1991-06-10 00:00:00,1991-06-10 03:28:00,3,3,0,1,1.53333333333333,0
"9105",181,"9105_181",170,"9105_170_3",3,3,0,0,299,1991-06-10 00:00:00,1991-06-10 04:15:00,3,3,0,1,1.53333333333333,0
"9206",11,"9206_11",110,"9206_110_1",1,2,0,1,21,1992-05-12 00:00:00,1992-05-12 22:05:00,2,2,0,1,0.683333333333333,0
"9206",12,"9206_12",110,"9206_110_1",1,3,0,0,21,1992-05-12 00:00:00,1992-05-12 22:46:00,2,2,0,1,0.683333333333333,0
"9206",21,"9206_21",125,"9206_125_1",1,1,0,0,40,1992-05-14 00:00:00,1992-05-14 00:25:00,3,3,0,1,1.36666666666667,0
"9206",22,"9206_22",125,"9206_125_1",1,2,0,1,40,1992-05-14 00:00:00,1992-05-14 01:01:00,3,3,0,1,1.36666666666667,0
"9206",23,"9206_23",125,"9206_125_1",1,3,0,0,40,1992-05-14 00:00:00,1992-05-14 01:47:00,3,3,0,1,1.36666666666667,0
"9206",29,"9206_29",133,"9206_133_1",1,1,0,0,56,1992-05-15 00:00:00,1992-05-15 00:38:00,3,3,0,1,1.28333333333333,0
"9206",30,"9206_30",133,"9206_133_1",1,2,0,1,56,1992-05-15 00:00:00,1992-05-15 01:15:00,3,3,0,1,1.28333333333333,0
"9206",31,"9206_31",133,"9206_133_1",1,3,0,0,56,1992-05-15 00:00:00,1992-05-15 01:55:00,3,3,0,1,1.28333333333333,0
"9206",38,"9206_38",162,"9206_162_1",1,2,0,1,72,1992-05-16 00:00:00,1992-05-16 04:14:00,2,2,0,1,0.633333333333333,0
"9206",39,"9206_39",162,"9206_162_1",1,3,0,0,72,1992-05-16 00:00:00,1992-05-16 04:52:00,2,2,0,1,0.633333333333333,0
"9206",44,"9206_44",170,"9206_170_1",1,2,0,1,86,1992-05-17 00:00:00,1992-05-17 01:58:00,2,2,0,1,0.65,0
"9206",45,"9206_45",170,"9206_170_1",1,1,0,0,86,1992-05-17 00:00:00,1992-05-17 02:37:00,2,2,0,1,0.65,0
"9206",59,"9206_59",110,"9206_110_2",2,1,0,0,120,1992-05-19 00:00:00,1992-05-19 21:08:00,3,3,0,1,1.51666666666667,0
"9206",60,"9206_60",110,"9206_110_2",2,2,0,1,120,1992-05-19 00:00:00,1992-05-19 21:53:00,3,3,0,1,1.51666666666667,0
"9206",61,"9206_61",110,"9206_110_2",2,3,0,0,120,1992-05-19 00:00:00,1992-05-19 22:39:00,3,3,0,1,1.51666666666667,0
"9206",77,"9206_77",125,"9206_125_2",2,1,0,0,148,1992-05-22 00:00:00,1992-05-22 01:00:00,3,3,0,1,1.51666666666667,0
"9206",78,"9206_78",125,"9206_125_2",2,2,0,1,148,1992-05-22 00:00:00,1992-05-22 01:45:00,3,3,0,1,1.51666666666667,0
"9206",79,"9206_79",125,"9206_125_2",2,3,0,0,148,1992-05-22 00:00:00,1992-05-22 02:31:00,3,3,0,1,1.51666666666667,0
"9206",85,"9206_85",133,"9206_133_2",2,1,0,0,163,1992-05-23 00:00:00,1992-05-23 01:15:00,3,3,0,1,1.51666666666667,0
"9206",86,"9206_86",133,"9206_133_2",2,2,0,1,163,1992-05-23 00:00:00,1992-05-23 01:59:00,3,3,0,1,1.51666666666667,0
"9206",87,"9206_87",133,"9206_133_2",2,3,0,0,163,1992-05-23 00:00:00,1992-05-23 02:46:00,3,3,0,1,1.51666666666667,0
"9206",94,"9206_94",162,"9206_162_2",2,2,0,1,178,1992-05-24 00:00:00,1992-05-24 04:09:00,2,2,0,1,0.633333333333333,0
"9206",95,"9206_95",162,"9206_162_2",2,3,0,0,178,1992-05-24 00:00:00,1992-05-24 04:47:00,2,2,0,1,0.633333333333333,0
"9206",153,"9206_153",112,"9206_112_3",3,2,0,1,293,1992-06-05 00:00:00,1992-06-05 04:09:00,2,2,0,1,0.633333333333333,0
"9206",154,"9206_154",112,"9206_112_3",3,1,0,0,293,1992-06-05 00:00:00,1992-06-05 04:47:00,2,2,0,1,0.633333333333333,0
"9206",160,"9206_160",118,"9206_118_3",3,2,0,1,309,1992-06-06 00:00:00,1992-06-06 04:03:00,2,2,0,1,0.65,0
"9206",161,"9206_161",118,"9206_118_3",3,3,0,0,309,1992-06-06 00:00:00,1992-06-06 04:42:00,2,2,0,1,0.65,0
"9206",166,"9206_166",125,"9206_125_3",3,1,0,0,323,1992-06-07 00:00:00,1992-06-07 01:00:00,3,3,0,1,1.43333333333333,0
"9206",167,"9206_167",125,"9206_125_3",3,2,0,1,323,1992-06-07 00:00:00,1992-06-07 01:40:00,3,3,0,1,1.43333333333333,0
"9206",168,"9206_168",125,"9206_125_3",3,3,0,0,323,1992-06-07 00:00:00,1992-06-07 02:26:00,3,3,0,1,1.43333333333333,0
"9206",180,"9206_180",133,"9206_133_3",3,2,0,1,347,1992-06-09 00:00:00,1992-06-09 01:36:00,2,2,0,1,0.816666666666667,0
"9206",181,"9206_181",133,"9206_133_3",3,3,0,0,347,1992-06-09 00:00:00,1992-06-09 02:25:00,2,2,0,1,0.816666666666667,0
"9206",189,"9206_189",170,"9206_170_3",3,1,0,0,374,1992-06-10 00:00:00,1992-06-10 21:20:00,3,3,0,1,1.61666666666667,0
"9206",190,"9206_190",170,"9206_170_3",3,2,0,1,374,1992-06-10 00:00:00,1992-06-10 22:06:00,3,3,0,1,1.61666666666667,0
"9206",191,"9206_191",170,"9206_170_3",3,3,0,0,374,1992-06-10 00:00:00,1992-06-10 22:57:00,3,3,0,1,1.61666666666667,0
"9307",6,"9307_6",112,"9307_112_1",1,2,0,1,12,1993-05-14 00:00:00,1993-05-14 03:13:00,2,2,0,1,1.03333333333333,0
"9307",7,"9307_7",112,"9307_112_1",1,1,0,0,12,1993-05-14 00:00:00,1993-05-14 04:15:00,2,2,0,1,1.03333333333333,0
"9307",8,"9307_8",110,"9307_110_1",1,1,0,0,24,1993-05-14 00:00:00,1993-05-14 21:05:00,3,3,0,1,1.51666666666667,0
"9307",9,"9307_9",110,"9307_110_1",1,2,0,1,24,1993-05-14 00:00:00,1993-05-14 21:46:00,3,3,0,1,1.51666666666667,0
"9307",10,"9307_10",110,"9307_110_1",1,3,0,0,24,1993-05-14 00:00:00,1993-05-14 22:36:00,3,3,0,1,1.51666666666667,0
"9307",16,"9307_16",125,"9307_125_1",1,1,0,0,40,1993-05-15 00:00:00,1993-05-15 22:33:00,3,3,0,1,1.23333333333333,0
"9307",17,"9307_17",125,"9307_125_1",1,2,0,1,40,1993-05-15 00:00:00,1993-05-15 23:07:00,3,3,0,1,1.23333333333333,0
"9307",18,"9307_18",125,"9307_125_1",1,3,0,0,40,1993-05-15 00:00:00,1993-05-15 23:47:00,3,3,0,1,1.23333333333333,0
"9307",25,"9307_25",133,"9307_133_1",1,1,0,0,58,1993-05-17 00:00:00,1993-05-17 01:11:00,3,4,1,21,91.8666666666667,1
"9307",26,"9307_26",133,"9307_133_1",1,2,0,1,58,1993-05-17 00:00:00,1993-05-17 01:54:00,3,4,1,21,91.8666666666667,1
"9307",27,"9307_27",133,"9307_133_1",1,3,0,0,58,1993-05-17 00:00:00,1993-05-17 02:41:00,3,4,1,21,91.8666666666667,1
"9307",33,"9307_33",162,"9307_162_1",1,2,0,1,73,1993-05-18 00:00:00,1993-05-18 03:54:00,2,2,0,1,0.866666666666667,0
"9307",34,"9307_34",162,"9307_162_1",1,1,0,0,73,1993-05-18 00:00:00,1993-05-18 04:46:00,2,2,0,1,0.866666666666667,0
"9307",35,"9307_35",170,"9307_170_1",1,2,0,1,84,1993-05-18 00:00:00,1993-05-18 21:01:00,3,3,0,1,1.45,0
"9307",36,"9307_36",170,"9307_170_1",1,1,0,0,84,1993-05-18 00:00:00,1993-05-18 21:47:00,3,3,0,1,1.45,0
"9307",37,"9307_37",170,"9307_170_1",1,3,0,0,84,1993-05-18 00:00:00,1993-05-18 22:28:00,3,3,0,1,1.45,0
"9307",48,"9307_48",133,"9307_133_1",1,1,0,0,98,1993-05-20 00:00:00,1993-05-20 21:03:00,3,4,1,21,91.8666666666667,1
"9307",61,"9307_61",112,"9307_112_2",2,2,0,1,114,1993-05-22 00:00:00,1993-05-22 03:08:00,2,2,0,1,0.833333333333333,0
"9307",62,"9307_62",112,"9307_112_2",2,1,0,0,114,1993-05-22 00:00:00,1993-05-22 03:58:00,2,2,0,1,0.833333333333333,0
"9307",63,"9307_63",110,"9307_110_2",2,1,0,0,126,1993-05-22 00:00:00,1993-05-22 21:09:00,3,3,0,1,1.55,0
"9307",64,"9307_64",110,"9307_110_2",2,2,0,1,126,1993-05-22 00:00:00,1993-05-22 21:55:00,3,3,0,1,1.55,0
"9307",65,"9307_65",110,"9307_110_2",2,3,0,0,126,1993-05-22 00:00:00,1993-05-22 22:42:00,3,3,0,1,1.55,0
"9307",78,"9307_78",133,"9307_133_2",2,1,0,0,159,1993-05-25 00:00:00,1993-05-25 00:37:00,3,3,0,1,1.4,0
"9307",79,"9307_79",133,"9307_133_2",2,2,0,1,159,1993-05-25 00:00:00,1993-05-25 01:17:00,3,3,0,1,1.4,0
"9307",80,"9307_80",133,"9307_133_2",2,3,0,0,159,1993-05-25 00:00:00,1993-05-25 02:01:00,3,3,0,1,1.4,0
"9307",87,"9307_87",170,"9307_170_2",2,2,0,1,185,1993-05-26 00:00:00,1993-05-26 21:01:00,3,3,0,1,1.48333333333333,0
"9307",88,"9307_88",170,"9307_170_2",2,1,0,0,185,1993-05-26 00:00:00,1993-05-26 21:47:00,3,3,0,1,1.48333333333333,0
"9307",89,"9307_89",170,"9307_170_2",2,3,0,0,185,1993-05-26 00:00:00,1993-05-26 22:30:00,3,3,0,1,1.48333333333333,0
"9307",137,"9307_137",112,"9307_112_3",3,2,0,1,254,1993-06-04 00:00:00,1993-06-04 03:26:00,2,2,0,1,0.916666666666667,0
"9307",138,"9307_138",112,"9307_112_3",3,1,0,0,254,1993-06-04 00:00:00,1993-06-04 04:21:00,2,2,0,1,0.916666666666667,0
"9307",139,"9307_139",110,"9307_110_3",3,1,0,0,266,1993-06-04 00:00:00,1993-06-04 21:27:00,3,3,0,1,1.86666666666667,0
"9307",140,"9307_140",110,"9307_110_3",3,2,0,1,266,1993-06-04 00:00:00,1993-06-04 22:20:00,3,3,0,1,1.86666666666667,0
"9307",141,"9307_141",110,"9307_110_3",3,3,0,0,266,1993-06-04 00:00:00,1993-06-04 23:19:00,3,3,0,1,1.86666666666667,0
"9307",146,"9307_146",125,"9307_125_3",3,1,0,0,281,1993-06-05 00:00:00,1993-06-05 22:59:00,3,3,0,1,1.83333333333333,0
"9307",147,"9307_147",125,"9307_125_3",3,2,0,1,281,1993-06-05 00:00:00,1993-06-05 23:50:00,3,3,0,1,1.83333333333333,0
"9307",148,"9307_148",125,"9307_125_3",3,3,0,0,281,1993-06-06 00:00:00,1993-06-06 00:49:00,3,3,0,1,1.83333333333333,0
"9307",151,"9307_151",133,"9307_133_3",3,1,0,0,292,1993-06-06 00:00:00,1993-06-06 22:38:00,2,2,0,1,0.716666666666667,0
"9307",152,"9307_152",133,"9307_133_3",3,2,0,1,292,1993-06-06 00:00:00,1993-06-06 23:21:00,2,2,0,1,0.716666666666667,0
"9406",13,"9406_13",125,"9406_125_1",1,1,0,0,31,1994-05-21 00:00:00,NA,3,3,0,1,NA,1
"9406",14,"9406_14",125,"9406_125_1",1,2,0,1,31,1994-05-21 00:00:00,NA,3,3,0,1,NA,1
"9406",15,"9406_15",125,"9406_125_1",1,3,0,0,31,1994-05-21 00:00:00,1994-05-21 02:47:00,3,3,0,1,NA,1
"9406",25,"9406_25",133,"9406_133_1",1,1,0,0,47,1994-05-22 00:00:00,NA,3,3,0,1,NA,1
"9406",26,"9406_26",133,"9406_133_1",1,2,0,1,47,1994-05-22 00:00:00,NA,3,3,0,1,NA,1
"9406",27,"9406_27",133,"9406_133_1",1,3,0,0,47,1994-05-22 00:00:00,1994-05-22 02:48:00,3,3,0,1,NA,1
"9406",45,"9406_45",112,"9406_112_2",2,2,0,1,104,1994-05-27 00:00:00,1994-05-27 04:12:00,2,2,0,1,0.666666666666667,0
"9406",46,"9406_46",112,"9406_112_2",2,1,0,0,104,1994-05-27 00:00:00,1994-05-27 04:52:00,2,2,0,1,0.666666666666667,0
"9406",47,"9406_47",110,"9406_110_2",2,1,0,0,115,1994-05-27 00:00:00,1994-05-27 22:00:00,3,3,0,1,1.41666666666667,0
"9406",48,"9406_48",110,"9406_110_2",2,2,0,1,115,1994-05-27 00:00:00,1994-05-27 22:42:00,3,3,0,1,1.41666666666667,0
"9406",49,"9406_49",110,"9406_110_2",2,3,0,0,115,1994-05-27 00:00:00,1994-05-27 23:25:00,3,3,0,1,1.41666666666667,0
"9406",57,"9406_57",125,"9406_125_2",2,1,0,0,132,1994-05-29 00:00:00,NA,3,3,0,1,NA,1
"9406",58,"9406_58",125,"9406_125_2",2,2,0,1,132,1994-05-29 00:00:00,1994-05-29 01:59:00,3,3,0,1,NA,1
"9406",59,"9406_59",125,"9406_125_2",2,3,0,0,132,1994-05-29 00:00:00,1994-05-29 02:59:00,3,3,0,1,NA,1
"9406",65,"9406_65",133,"9406_133_2",2,1,0,0,147,1994-05-30 00:00:00,1994-05-30 01:34:00,2,2,0,1,0.933333333333333,0
"9406",66,"9406_66",133,"9406_133_2",2,2,0,1,147,1994-05-30 00:00:00,1994-05-30 02:30:00,2,2,0,1,0.933333333333333,0
"9406",72,"9406_72",162,"9406_162_2",2,2,0,1,161,1994-05-31 00:00:00,1994-05-31 04:10:00,2,2,0,1,0.633333333333333,0
"9406",73,"9406_73",162,"9406_162_2",2,1,0,0,161,1994-05-31 00:00:00,1994-05-31 04:48:00,2,2,0,1,0.633333333333333,0
"9406",74,"9406_74",170,"9406_170_2",2,1,0,0,172,1994-05-31 00:00:00,1994-05-31 21:16:00,3,3,0,1,NA,1
"9406",75,"9406_75",170,"9406_170_2",2,2,0,1,172,1994-05-31 00:00:00,NA,3,3,0,1,NA,1
"9406",76,"9406_76",170,"9406_170_2",2,3,0,0,172,1994-05-31 00:00:00,1994-05-31 22:44:00,3,3,0,1,NA,1
"9406",109,"9406_109",112,"9406_112_3",3,2,0,1,222,1994-06-12 00:00:00,1994-06-12 03:42:00,2,2,0,1,NA,1
"9406",110,"9406_110",112,"9406_112_3",3,1,0,0,222,1994-06-12 00:00:00,NA,2,2,0,1,NA,1
"9406",111,"9406_111",110,"9406_110_3",3,1,0,0,233,1994-06-12 00:00:00,1994-06-12 21:06:00,3,3,0,1,1.25,0
"9406",112,"9406_112",110,"9406_110_3",3,2,0,1,233,1994-06-12 00:00:00,1994-06-12 21:41:00,3,3,0,1,1.25,0
"9406",113,"9406_113",110,"9406_110_3",3,3,0,0,233,1994-06-12 00:00:00,1994-06-12 22:21:00,3,3,0,1,1.25,0
"9406",121,"9406_121",125,"9406_125_3",3,1,0,0,250,1994-06-14 00:00:00,1994-06-14 01:18:00,2,2,0,1,0.866666666666667,0
"9406",122,"9406_122",125,"9406_125_3",3,2,0,1,250,1994-06-14 00:00:00,1994-06-14 02:10:00,2,2,0,1,0.866666666666667,0
"9406",133,"9406_133",170,"9406_170_3",3,1,0,0,277,1994-06-16 00:00:00,1994-06-16 21:22:00,3,3,0,1,1.3,0
"9406",134,"9406_134",170,"9406_170_3",3,2,0,1,277,1994-06-16 00:00:00,1994-06-16 21:58:00,3,3,0,1,1.3,0
"9406",135,"9406_135",170,"9406_170_3",3,3,0,0,277,1994-06-16 00:00:00,1994-06-16 22:40:00,3,3,0,1,1.3,0
"9506",7,"9506_7",110,"9506_110_1",1,1,2,0,17,1995-05-18 00:00:00,NA,3,3,0,1,NA,1
"9506",8,"9506_8",110,"9506_110_1",1,2,0,1,17,1995-05-18 00:00:00,NA,3,3,0,1,NA,1
"9506",9,"9506_9",110,"9506_110_1",1,3,0,0,17,1995-05-18 00:00:00,NA,3,3,0,1,NA,1
"9506",15,"9506_15",125,"9506_125_1",1,1,0,0,32,1995-05-19 00:00:00,1995-05-19 22:44:00,3,3,0,1,1.35,0
"9506",16,"9506_16",125,"9506_125_1",1,2,0,1,32,1995-05-19 00:00:00,1995-05-19 23:24:00,3,3,0,1,1.35,0
"9506",17,"9506_17",125,"9506_125_1",1,3,0,0,32,1995-05-20 00:00:00,1995-05-20 00:05:00,3,3,0,1,1.35,0
"9506",25,"9506_25",133,"9506_133_1",1,2,0,1,47,1995-05-21 00:00:00,1995-05-21 02:02:00,2,2,0,1,0.666666666666667,0
"9506",26,"9506_26",133,"9506_133_1",1,3,0,0,47,1995-05-21 00:00:00,1995-05-21 02:42:00,2,2,0,1,0.666666666666667,0
"9506",37,"9506_37",170,"9506_170_1",1,1,0,0,75,1995-05-25 00:00:00,1995-05-25 21:07:00,3,3,0,1,1.4,0
"9506",38,"9506_38",170,"9506_170_1",1,2,0,1,75,1995-05-25 00:00:00,1995-05-25 21:42:00,3,3,0,1,1.4,0
"9506",39,"9506_39",170,"9506_170_1",1,3,0,0,75,1995-05-25 00:00:00,1995-05-25 22:31:00,3,3,0,1,1.4,0
"9506",58,"9506_58",112,"9506_112_2",2,2,0,1,103,1995-05-28 00:00:00,1995-05-28 03:29:00,2,2,0,1,0.816666666666667,0
"9506",59,"9506_59",112,"9506_112_2",2,1,0,0,103,1995-05-28 00:00:00,1995-05-28 04:18:00,2,2,0,1,0.816666666666667,0
"9506",60,"9506_60",110,"9506_110_2",2,1,0,0,114,1995-05-28 00:00:00,1995-05-28 20:59:00,3,3,0,1,1.56666666666667,0
"9506",61,"9506_61",110,"9506_110_2",2,2,0,1,114,1995-05-28 00:00:00,1995-05-28 21:41:00,3,3,0,1,1.56666666666667,0
"9506",62,"9506_62",110,"9506_110_2",2,3,0,0,114,1995-05-28 00:00:00,1995-05-28 22:33:00,3,3,0,1,1.56666666666667,0
"9506",68,"9506_68",125,"9506_125_2",2,1,0,0,129,1995-05-29 00:00:00,1995-05-29 22:32:00,3,3,0,1,1.21666666666667,0
"9506",69,"9506_69",125,"9506_125_2",2,2,0,1,129,1995-05-29 00:00:00,1995-05-29 23:07:00,3,3,0,1,1.21666666666667,0
"9506",70,"9506_70",125,"9506_125_2",2,3,0,0,129,1995-05-29 00:00:00,1995-05-29 23:45:00,3,3,0,1,1.21666666666667,0
"9506",77,"9506_77",133,"9506_133_2",2,1,0,0,145,1995-05-31 00:00:00,1995-05-31 00:34:00,3,3,0,1,1.21666666666667,0
"9506",78,"9506_78",133,"9506_133_2",2,2,0,1,145,1995-05-31 00:00:00,1995-05-31 01:09:00,3,3,0,1,1.21666666666667,0
"9506",79,"9506_79",133,"9506_133_2",2,3,0,0,145,1995-05-31 00:00:00,1995-05-31 01:47:00,3,3,0,1,1.21666666666667,0
"9506",137,"9506_137",125,"9506_125_3",3,1,0,0,246,1995-06-10 00:00:00,1995-06-10 22:59:00,3,3,0,1,1.2,0
"9506",138,"9506_138",125,"9506_125_3",3,2,0,1,246,1995-06-10 00:00:00,1995-06-10 23:32:00,3,3,0,1,1.2,0
"9506",139,"9506_139",125,"9506_125_3",3,3,0,0,246,1995-06-11 00:00:00,1995-06-11 00:11:00,3,3,0,1,1.2,0
"9506",146,"9506_146",133,"9506_133_3",3,1,2,0,262,1995-06-12 00:00:00,1995-06-12 01:03:00,3,3,0,1,1.23333333333333,0
"9506",147,"9506_147",133,"9506_133_3",3,2,0,1,262,1995-06-12 00:00:00,1995-06-12 01:36:00,3,3,0,1,1.23333333333333,0
"9506",148,"9506_148",133,"9506_133_3",3,3,0,0,262,1995-06-12 00:00:00,1995-06-12 02:17:00,3,3,0,1,1.23333333333333,0
"9506",154,"9506_154",170,"9506_170_3",3,1,0,0,284,1995-06-13 00:00:00,1995-06-13 21:09:00,3,3,0,1,1.15,0
"9506",155,"9506_155",170,"9506_170_3",3,2,0,1,284,1995-06-13 00:00:00,1995-06-13 21:43:00,3,3,0,1,1.15,0
"9506",156,"9506_156",170,"9506_170_3",3,3,0,0,284,1995-06-13 00:00:00,1995-06-13 22:18:00,3,3,0,1,1.15,0
"9606",7,"9606_7",110,"9606_110_1",1,1,0,0,17,1996-05-18 00:00:00,1996-05-18 21:07:00,3,3,0,1,1.38333333333333,0
"9606",8,"9606_8",110,"9606_110_1",1,2,0,1,17,1996-05-18 00:00:00,1996-05-18 21:47:00,3,3,0,1,1.38333333333333,0
"9606",9,"9606_9",110,"9606_110_1",1,3,0,0,17,1996-05-18 00:00:00,1996-05-18 22:30:00,3,3,0,1,1.38333333333333,0
"9606",23,"9606_23",133,"9606_133_1",1,1,0,0,46,1996-05-21 00:00:00,1996-05-21 01:22:00,3,3,0,1,1.28333333333333,0
"9606",24,"9606_24",133,"9606_133_1",1,2,0,1,46,1996-05-21 00:00:00,1996-05-21 02:03:00,3,3,0,1,1.28333333333333,0
"9606",25,"9606_25",133,"9606_133_1",1,3,0,0,46,1996-05-21 00:00:00,1996-05-21 02:39:00,3,3,0,1,1.28333333333333,0
"9606",44,"9606_44",125,"9606_125_2",2,2,0,1,NA,1996-05-26 00:00:00,1996-05-26 23:22:00,2,2,0,1,0.966666666666667,0
"9606",45,"9606_45",125,"9606_125_2",2,1,0,0,83,1996-05-27 00:00:00,1996-05-27 00:20:00,2,2,0,1,0.966666666666667,0
"9606",54,"9606_54",112,"9606_112_2",2,2,0,1,101,1996-05-28 00:00:00,1996-05-28 03:50:00,2,2,0,1,0.65,0
"9606",55,"9606_55",112,"9606_112_2",2,1,0,0,101,1996-05-28 00:00:00,1996-05-28 04:29:00,2,2,0,1,0.65,0
"9606",56,"9606_56",110,"9606_110_2",2,1,0,0,112,1996-05-28 00:00:00,1996-05-28 21:30:00,3,3,0,1,1.25,0
